customer_id,age,annual_income,employment_length_yrs,home_ownership,state,credit_score
B02542,26,39040,8,MORTGAGE,TX,693
B02543,39,63160,4,OWN,TX,593
B02544,38,21220,9,RENT,NY,628
B02545,71,76030,2,MORTGAGE,GA,663
B02546,47,36123,3,RENT,CA,647
B02547,25,49350,1,MORTGAGE,MI,659
B02548,35,46579,2,MORTGAGE,UT,661
B02549,54,24358,3,RENT,OR,547
B02550,67,25998,10,MORTGAGE,MD,645
B02551,22,83473,1,MORTGAGE,FL,587
B02552,21,61049,4,RENT,CA,693
B02553,64,87336,6,MORTGAGE,MD,656
B02554,46,58604,9,MORTGAGE,CA,576
B02555,31,53031,10,OWN,TX,627
B02556,48,18971,8,OWN,GA,617
B02557,21,42247,10,RENT,TX,701
B02558,42,48288,8,MORTGAGE,MD,665
B02559,45,143517,10,RENT,MA,724
B02560,53,71526,7,MORTGAGE,TN,717
B02561,29,114100,1,MORTGAGE,MO,690
B02562,43,68094,4,MORTGAGE,TX,698
B02563,30,33149,7,MORTGAGE,AZ,676
B02564,45,52282,4,RENT,NY,607
B02565,31,55821,3,MORTGAGE,VA,720
B02566,37,29245,6,RENT,TX,589
B02567,30,39679,10,OWN,WA,689
B02568,49,43775,0,RENT,OK,593
B02569,52,118550,8,MORTGAGE,CA,720
B02570,39,18000,8,MORTGAGE,CA,714
B02571,42,95149,10,MORTGAGE,TX,675
B02572,24,29283,10,MORTGAGE,IL,636
B02573,38,23048,8,RENT,FL,667
B02574,41,93804,5,MORTGAGE,IN,669
B02575,73,73316,2,MORTGAGE,PA,743
B02576,28,97732,6,RENT,OH,692
B02577,59,76144,8,MORTGAGE,WA,660
B02578,53,152194,9,MORTGAGE,NY,693
B02579,45,66655,8,RENT,NY,630
B02580,63,44978,2,RENT,TN,630
B02581,46,59196,6,RENT,MA,649
B02582,46,97139,4,OWN,CA,665
B02583,41,31931,0,RENT,TX,621
B02584,56,34250,2,RENT,TX,733
B02585,55,41360,1,RENT,NY,612
B02586,34,18000,9,MORTGAGE,FL,645
B02587,26,52888,3,MORTGAGE,VA,683
B02588,39,18000,3,RENT,MO,665
B02589,32,50472,10,MORTGAGE,TX,656
B02590,41,78897,4,MORTGAGE,NC,664
B02591,56,37711,0,RENT,NY,669
B02592,36,123304,3,MORTGAGE,OH,710
B02593,41,21954,1,RENT,MI,631
B02594,42,94390,1,RENT,MN,620
B02595,52,71063,1,OWN,TX,651
B02596,21,19075,6,RENT,CA,594
B02597,34,217713,2,MORTGAGE,NJ,725
B02598,44,47331,4,MORTGAGE,IL,657
B02599,56,30254,9,RENT,TX,661
B02600,36,22608,4,MORTGAGE,CA,713
B02601,21,43433,10,MORTGAGE,NC,632
B02602,49,45703,5,MORTGAGE,FL,686
B02603,34,51867,4,RENT,UT,671
B02604,27,41614,8,MORTGAGE,IL,705
B02605,34,69443,1,MORTGAGE,TX,692
B02606,39,39608,1,OWN,NJ,611
B02607,34,18000,7,OWN,FL,571
B02608,21,45154,5,RENT,OH,667
B02609,52,18000,8,MORTGAGE,OH,618
B02610,57,59550,10,RENT,PA,624
B02611,49,28606,4,RENT,IN,595
B02612,28,53629,6,RENT,TX,666
B02613,39,100986,5,MORTGAGE,MN,747
B02614,41,29091,10,OWN,IN,630
B02615,49,87876,9,MORTGAGE,NY,703
B02616,50,38624,10,RENT,TX,647
B02617,33,128573,3,MORTGAGE,FL,650
B02618,42,40101,8,MORTGAGE,NY,681
B02619,47,30875,3,RENT,NC,603
B02620,59,71537,2,RENT,CA,671
B02621,50,38573,10,MORTGAGE,SC,638
B02622,51,30859,0,RENT,CA,683
B02623,43,37691,10,RENT,FL,608
B02624,58,47832,2,RENT,CA,672
B02625,46,102559,9,MORTGAGE,FL,654
B02626,31,18000,3,MORTGAGE,MD,619
B02627,58,49647,4,OWN,MI,540
B02628,50,69126,2,RENT,FL,752
B02629,36,54524,6,RENT,CO,682
B02630,36,100752,4,OWN,IN,655
B02631,45,47056,7,RENT,TN,611
B02632,47,44289,0,MORTGAGE,MD,635
B02633,44,67899,1,MORTGAGE,MI,696
B02634,45,51772,1,RENT,OH,583
B02635,62,39548,4,RENT,NY,646
B02636,54,65112,9,OWN,FL,737
B02637,44,34238,9,RENT,NC,603
B02638,53,35026,3,RENT,MN,652
B02639,29,36665,6,RENT,NC,738
B02640,46,103175,8,MORTGAGE,SC,713
B02641,63,18000,3,MORTGAGE,NY,645
B02642,39,60935,4,RENT,WA,684
B02643,31,49953,5,MORTGAGE,NJ,642
B02644,34,19448,1,RENT,VA,692
B02645,28,58124,0,RENT,NJ,646
B02646,32,63682,2,MORTGAGE,TX,587
B02647,37,67798,7,MORTGAGE,TX,652
B02648,25,18000,1,RENT,OK,601
B02649,42,103934,2,MORTGAGE,CA,677
B02650,52,32671,4,MORTGAGE,PA,638
B02651,31,71511,1,MORTGAGE,IL,718
B02652,60,73687,2,MORTGAGE,NY,699
B02653,48,30267,10,MORTGAGE,MA,657
B02654,54,70491,0,RENT,AZ,669
B02655,34,39655,7,RENT,MN,609
B02656,52,18000,4,RENT,IL,552
B02657,28,93177,7,RENT,NC,686
B02658,52,32007,6,RENT,MN,679
B02659,44,30638,2,MORTGAGE,UT,642
B02660,48,39273,9,RENT,OR,630
B02661,27,56938,5,MORTGAGE,AZ,680
B02662,31,47500,9,OWN,TX,653
B02663,49,66266,4,OWN,CA,734
B02664,30,23465,10,RENT,MO,692
B02665,47,32587,8,RENT,MD,686
B02666,25,45991,10,RENT,AZ,686
B02667,52,139223,5,MORTGAGE,FL,656
B02668,27,46046,5,RENT,NJ,682
B02669,48,89042,8,RENT,NY,695
B02670,49,50071,9,MORTGAGE,PA,682
B02671,33,37570,10,RENT,NY,670
B02672,48,42800,3,OWN,SC,672
B02673,45,44683,8,RENT,FL,763
B02674,35,68323,2,OWN,NC,665
B02675,29,104405,6,MORTGAGE,NY,726
B02676,21,59744,2,MORTGAGE,VA,644
B02677,46,94173,4,MORTGAGE,NC,714
B02678,23,28835,10,RENT,SC,683
B02679,43,39024,2,OWN,CA,666
B02680,38,32913,7,RENT,TX,715
B02681,50,58275,6,RENT,TN,627
B02682,38,40238,1,RENT,NY,633
B02683,38,73231,3,MORTGAGE,TX,679
B02684,50,29376,6,OWN,OH,681
B02685,46,50194,2,MORTGAGE,NJ,665
B02686,45,71522,9,MORTGAGE,CA,721
B02687,47,18000,10,RENT,FL,613
B02688,23,157455,2,MORTGAGE,MO,672
B02689,51,41951,2,MORTGAGE,GA,665
B02690,49,18000,5,OWN,CA,637
B02691,29,53474,8,MORTGAGE,FL,681
B02692,39,49930,3,RENT,NJ,656
B02693,41,46861,0,MORTGAGE,TX,642
B02694,40,84554,6,MORTGAGE,MO,674
B02695,46,73946,10,MORTGAGE,VA,672
B02696,59,57747,4,OWN,PA,650
B02697,54,62792,4,MORTGAGE,SC,657
B02698,26,46286,10,RENT,IL,639
B02699,49,130160,7,MORTGAGE,FL,737
B02700,57,21729,8,RENT,VA,649
B02701,46,52934,6,RENT,NC,750
B02702,55,50805,10,RENT,NY,665
B02703,66,76672,7,MORTGAGE,NY,651
B02704,54,30818,9,RENT,IL,754
B02705,44,18788,7,RENT,FL,657
B02706,54,53436,8,MORTGAGE,WA,699
B02707,43,57221,3,MORTGAGE,NJ,685
B02708,42,111221,3,OWN,PA,717
B02709,37,24374,8,RENT,IL,665
B02710,60,92510,3,MORTGAGE,NY,637
B02711,32,180246,6,MORTGAGE,FL,746
B02712,60,39824,3,MORTGAGE,CA,599
B02713,47,24100,9,MORTGAGE,FL,636
B02714,25,39189,1,RENT,NY,623
B02715,46,49399,9,MORTGAGE,GA,672
B02716,21,66841,6,RENT,MA,680
B02717,49,35409,2,RENT,IL,669
B02718,52,115307,6,MORTGAGE,LA,706
B02719,34,26555,3,RENT,MO,620
B02720,43,18834,3,RENT,CT,630
B02721,65,90101,4,MORTGAGE,CO,717
B02722,35,18000,1,RENT,MI,682
B02723,29,43814,10,RENT,MI,608
B02724,59,272317,0,MORTGAGE,TX,721
B02725,65,48697,7,MORTGAGE,AZ,628
B02726,42,26464,4,MORTGAGE,MI,686
B02727,54,47497,7,MORTGAGE,OH,705
B02728,58,47670,4,RENT,WA,619
B02729,33,53549,7,RENT,PA,672
B02730,36,70561,8,MORTGAGE,GA,743
B02731,56,27680,7,RENT,IL,662
B02732,62,124014,1,MORTGAGE,AZ,756
B02733,48,56095,7,OWN,CO,701
B02734,31,73111,3,MORTGAGE,MD,634
B02735,65,34700,0,MORTGAGE,MA,641
B02736,35,99459,4,MORTGAGE,CA,687
B02737,37,42557,5,MORTGAGE,SC,658
B02738,46,57105,5,MORTGAGE,FL,698
B02739,60,29342,7,MORTGAGE,CO,662
B02740,52,28330,3,MORTGAGE,TX,540
B02741,46,71575,3,MORTGAGE,PA,617
B02742,47,38407,1,MORTGAGE,TN,564
B02743,42,30650,7,OWN,NJ,654
B02744,48,34415,6,RENT,IL,658
B02745,21,72000,4,OWN,VA,681
B02746,38,34683,7,RENT,GA,611
B02747,44,45949,6,RENT,FL,682
B02748,28,49427,5,OWN,NJ,686
B02749,46,18000,5,RENT,TX,589
B02750,39,21826,7,MORTGAGE,WA,583
B02751,63,58979,7,MORTGAGE,CA,663
B02752,60,32683,3,RENT,GA,720
B02753,36,87658,2,RENT,IL,747
B02754,40,83428,2,MORTGAGE,NY,699
B02755,41,72805,7,MORTGAGE,GA,641
B02756,36,133368,9,MORTGAGE,NJ,740
B02757,44,46831,4,MORTGAGE,OR,638
B02758,32,70044,2,MORTGAGE,MD,638
B02759,28,35545,8,RENT,WA,564
B02760,49,188867,9,OWN,OH,740
B02761,49,145946,9,MORTGAGE,IL,686
B02762,32,49342,6,RENT,CA,661
B02763,52,60634,9,MORTGAGE,NY,572
B02764,34,103529,0,MORTGAGE,MD,695
B02765,45,45209,1,MORTGAGE,IL,558
B02766,51,34161,1,RENT,PA,692
B02767,41,79276,8,MORTGAGE,FL,695
B02768,47,51181,1,MORTGAGE,FL,647
B02769,35,54211,5,MORTGAGE,CA,683
B02770,39,30981,5,RENT,MI,608
B02771,39,19058,3,MORTGAGE,PA,643
B02772,33,55819,9,MORTGAGE,MI,693
B02773,39,80638,2,MORTGAGE,GA,551
B02774,23,43295,4,MORTGAGE,IN,636
B02775,36,108016,8,MORTGAGE,TN,689
B02776,38,33284,0,RENT,MA,640
B02777,38,27444,7,RENT,OH,703
B02778,39,47241,9,MORTGAGE,NY,611
B02779,41,46843,10,MORTGAGE,AL,631
B02780,47,74868,9,RENT,CA,595
B02781,52,32008,3,OWN,TX,708
B02782,34,104031,6,MORTGAGE,IL,678
B02783,27,144611,1,OWN,MI,693
B02784,29,47976,3,MORTGAGE,CA,654
B02785,36,97473,1,OWN,AZ,710
B02786,37,27417,3,RENT,NC,659
B02787,32,88554,9,MORTGAGE,OH,785
B02788,26,87203,4,MORTGAGE,IL,697
B02789,36,78817,6,RENT,GA,655
B02790,44,48602,5,OWN,TX,634
B02791,49,18000,5,RENT,CA,624
B02792,35,34442,10,RENT,FL,589
B02793,37,34743,3,RENT,WA,651
B02794,30,28622,7,RENT,NC,677
B02795,41,52429,4,RENT,OH,634
B02796,31,38931,1,MORTGAGE,NC,619
B02797,48,31146,5,RENT,NC,708
B02798,21,27382,9,RENT,NY,588
B02799,37,33072,1,RENT,CA,565
B02800,45,90837,1,OWN,MN,634
B02801,44,34078,2,MORTGAGE,MI,587
B02802,74,36930,8,RENT,WA,666
B02803,46,38132,8,RENT,PA,637
B02804,29,59068,6,OWN,TN,654
B02805,40,63002,5,MORTGAGE,NC,711
B02806,21,18000,9,RENT,CA,612
B02807,41,85982,8,MORTGAGE,MN,709
B02808,32,108012,9,OWN,NY,751
B02809,52,27512,9,RENT,TX,627
B02810,35,28716,7,OWN,CA,675
B02811,40,38267,5,MORTGAGE,AZ,641
B02812,34,32344,9,OWN,WA,685
B02813,62,55445,10,RENT,WA,598
B02814,38,18000,0,RENT,SC,574
B02815,63,26506,0,RENT,NY,629
B02816,51,114297,10,MORTGAGE,NC,658
B02817,47,29421,3,RENT,MI,625
B02818,46,97137,9,RENT,OK,675
B02819,46,59601,4,MORTGAGE,NY,692
B02820,21,18122,1,MORTGAGE,KY,623
B02821,38,69524,1,RENT,TX,636
B02822,52,45948,2,MORTGAGE,TN,641
B02823,41,38158,3,MORTGAGE,NJ,620
B02824,25,56090,5,RENT,MO,624
B02825,41,63643,7,MORTGAGE,CA,601
B02826,62,72343,10,MORTGAGE,CA,673
B02827,56,93717,5,MORTGAGE,CA,659
B02828,41,61357,5,MORTGAGE,NC,703
B02829,53,23003,5,RENT,MI,585
B02830,37,37778,6,RENT,MN,629
B02831,21,247378,5,MORTGAGE,PA,841
B02832,30,73018,0,RENT,CA,633
B02833,60,180431,0,OWN,TX,722
B02834,38,105607,1,OWN,CA,640
B02835,39,55993,1,MORTGAGE,MA,607
B02836,38,57859,7,MORTGAGE,MO,724
B02837,64,48044,2,RENT,UT,663
B02838,61,18848,9,MORTGAGE,IL,645
B02839,68,49509,10,RENT,CA,589
B02840,40,95403,10,MORTGAGE,FL,698
B02841,45,35249,10,RENT,NC,696
B02842,23,61486,3,RENT,OR,710
B02843,59,78305,5,RENT,CA,700
B02844,27,29722,2,RENT,TX,601
B02845,44,38245,9,RENT,WA,664
B02846,28,28005,9,MORTGAGE,VA,672
B02847,34,31188,9,RENT,FL,575
B02848,31,24144,5,MORTGAGE,MO,598
B02849,34,29874,8,OWN,TX,682
B02850,35,107012,1,MORTGAGE,SC,725
B02851,35,29628,0,RENT,TX,584
B02852,52,52551,8,MORTGAGE,CA,691
B02853,28,37176,4,OWN,NY,654
B02854,44,93748,10,MORTGAGE,TX,713
B02855,56,100824,1,MORTGAGE,GA,661
B02856,35,78844,9,RENT,VA,700
B02857,33,58010,5,RENT,OH,696
B02858,39,43170,9,MORTGAGE,VA,640
B02859,56,25449,9,MORTGAGE,NY,645
B02860,44,142762,10,MORTGAGE,CA,684
B02861,35,32279,3,RENT,OK,714
B02862,47,70615,10,MORTGAGE,MO,664
B02863,28,87795,2,OWN,CA,642
B02864,50,36119,1,RENT,PA,621
B02865,46,86760,5,MORTGAGE,NJ,683
B02866,38,74631,9,RENT,TX,702
B02867,31,126801,5,MORTGAGE,NC,647
B02868,31,37867,9,MORTGAGE,GA,725
B02869,48,24167,8,MORTGAGE,TX,655
B02870,56,37122,2,MORTGAGE,TX,669
B02871,34,54987,10,MORTGAGE,TN,657
B02872,47,50615,1,RENT,NY,659
B02873,21,39482,9,MORTGAGE,FL,646
B02874,34,18000,3,MORTGAGE,AZ,680
B02875,41,63498,5,MORTGAGE,AZ,665
B02876,31,145043,4,MORTGAGE,FL,742
B02877,30,63280,2,RENT,CO,648
B02878,33,68529,4,RENT,WA,676
B02879,45,67160,2,RENT,NY,635
B02880,39,60984,2,MORTGAGE,IL,712
B02881,21,81831,2,MORTGAGE,AZ,642
B02882,21,60928,5,MORTGAGE,TX,651
B02883,34,41275,8,OWN,PA,640
B02884,47,31640,6,OWN,NJ,633
B02885,21,42747,9,RENT,GA,682
B02886,36,58265,7,RENT,MI,650
B02887,35,41198,7,OWN,GA,708
B02888,58,58272,7,MORTGAGE,TX,630
B02889,37,62413,5,RENT,IL,671
B02890,46,77516,7,MORTGAGE,GA,642
B02891,43,99263,1,OWN,MA,702
B02892,21,51169,9,MORTGAGE,NJ,658
B02893,51,23878,8,RENT,IL,637
B02894,44,40546,3,MORTGAGE,OK,700
B02895,48,50223,8,RENT,CA,632
B02896,75,18000,0,MORTGAGE,TX,663
B02897,21,105215,2,MORTGAGE,NY,658
B02898,62,53013,1,MORTGAGE,FL,664
B02899,38,60460,8,MORTGAGE,MI,616
B02900,45,103884,8,RENT,CA,661
B02901,41,34662,9,RENT,TX,646
B02902,36,67219,0,MORTGAGE,FL,740
B02903,35,46146,5,MORTGAGE,VA,659
B02904,45,44300,7,RENT,CO,721
B02905,23,32057,2,RENT,IN,656
B02906,51,122526,7,RENT,TX,683
B02907,37,39873,1,RENT,NC,714
B02908,28,72020,2,MORTGAGE,CA,687
B02909,36,18000,5,MORTGAGE,NY,614
B02910,57,93806,7,MORTGAGE,IN,701
B02911,35,87440,2,MORTGAGE,PA,667
B02912,46,51719,2,MORTGAGE,TX,579
B02913,33,43268,2,RENT,PA,691
B02914,51,61083,3,MORTGAGE,TX,708
B02915,50,172617,2,MORTGAGE,IL,800
B02916,64,18587,4,RENT,OH,657
B02917,39,75366,7,OWN,NY,662
B02918,50,29691,5,MORTGAGE,AL,680
B02919,43,48486,8,MORTGAGE,NC,691
B02920,57,42773,8,RENT,MD,719
B02921,33,38732,1,RENT,TN,650
B02922,50,48739,0,RENT,VA,650
B02923,39,26270,9,RENT,OH,616
B02924,41,86340,1,MORTGAGE,CA,700
B02925,43,18273,2,OWN,MI,578
B02926,45,65964,0,MORTGAGE,NY,698
B02927,40,40962,7,RENT,CA,676
B02928,44,25744,6,MORTGAGE,PA,667
B02929,60,54792,10,RENT,AZ,666
B02930,53,20820,9,RENT,OR,703
B02931,52,50103,4,OWN,NY,693
B02932,36,22413,4,RENT,GA,618
B02933,31,63177,3,RENT,WI,641
B02934,53,29484,2,MORTGAGE,NY,611
B02935,52,38252,1,RENT,TX,673
B02936,59,57622,1,MORTGAGE,FL,622
B02937,34,32051,1,RENT,MN,691
B02938,39,47482,3,RENT,TX,709
B02939,22,21319,3,RENT,NY,606
B02940,37,69354,10,MORTGAGE,PA,661
B02941,53,129405,6,MORTGAGE,MD,703
B02942,36,227684,10,MORTGAGE,AL,793
B02943,49,51541,4,MORTGAGE,IL,723
B02944,39,75622,5,MORTGAGE,AL,605
B02945,45,18410,3,RENT,TX,627
B02946,28,112027,2,MORTGAGE,TX,682
B02947,43,75126,2,MORTGAGE,LA,616
B02948,21,37565,10,MORTGAGE,OH,631
B02949,39,96804,10,MORTGAGE,TX,701
B02950,22,42618,0,RENT,OH,642
B02951,56,38104,2,RENT,MA,589
B02952,51,63667,4,OWN,MO,780
B02953,47,27314,2,RENT,WI,656
B02954,60,85982,4,MORTGAGE,NC,682
B02955,30,27424,1,MORTGAGE,WI,601
B02956,62,27514,5,RENT,OH,655
B02957,53,29722,3,RENT,MI,640
B02958,39,74438,4,MORTGAGE,TN,596
B02959,55,34918,1,RENT,IL,606
B02960,28,23355,4,MORTGAGE,CA,674
B02961,32,35132,10,OWN,NY,727
B02962,34,48164,3,RENT,MI,671
B02963,35,25603,9,RENT,TX,688
B02964,29,26018,9,OWN,TX,638
B02965,56,156562,10,MORTGAGE,FL,714
B02966,38,30536,8,RENT,CA,690
B02967,46,41040,7,RENT,AZ,719
B02968,35,40055,9,RENT,FL,704
B02969,21,38880,1,RENT,TX,609
B02970,45,68991,5,OWN,WA,666
B02971,21,82576,10,RENT,MD,687
B02972,41,41428,8,MORTGAGE,CA,642
B02973,25,24833,10,RENT,FL,659
B02974,65,98808,8,MORTGAGE,LA,718
B02975,52,46516,9,RENT,IL,696
B02976,43,126966,7,RENT,AL,768
B02977,57,18000,8,RENT,FL,626
B02978,31,54582,5,RENT,TX,606
B02979,48,140819,10,MORTGAGE,TX,723
B02980,44,40364,9,RENT,CA,728
B02981,45,43303,9,OWN,MN,635
B02982,57,57672,7,MORTGAGE,CT,689
B02983,50,36050,3,RENT,KY,678
B02984,45,41289,0,RENT,WI,660
B02985,22,40708,10,RENT,MD,653
B02986,30,34714,6,RENT,VA,612
B02987,40,96362,3,RENT,MO,592
B02988,43,63170,2,OWN,TX,621
B02989,28,56265,9,MORTGAGE,IL,646
B02990,70,76474,9,MORTGAGE,NJ,716
B02991,60,42387,9,RENT,CO,649
B02992,49,32022,7,RENT,VA,627
B02993,42,35191,4,RENT,MD,614
B02994,39,49068,3,MORTGAGE,PA,683
B02995,30,27376,0,RENT,AZ,699
B02996,42,37229,9,MORTGAGE,CT,693
B02997,45,36906,1,MORTGAGE,TX,675
B02998,27,157708,7,RENT,SC,659
B02999,46,18000,5,OWN,GA,626
B03000,40,44409,5,RENT,NJ,732
B03001,21,126643,10,OWN,CO,746
B03002,31,52418,0,RENT,IL,597
B03003,37,74189,8,RENT,IL,669
B03004,64,51787,0,MORTGAGE,GA,673
B03005,48,33960,0,RENT,CA,618
B03006,25,18000,4,RENT,OH,547
B03007,47,54885,1,MORTGAGE,FL,664
B03008,23,31997,8,RENT,SC,616
B03009,54,31565,5,RENT,CA,616
B03010,36,37255,0,RENT,PA,636
B03011,40,127985,0,MORTGAGE,LA,696
B03012,57,183994,6,MORTGAGE,MN,733
B03013,26,55241,9,MORTGAGE,WA,625
B03014,25,37963,5,MORTGAGE,NC,642
B03015,34,25655,6,RENT,FL,574
B03016,54,63430,8,OWN,NY,678
B03017,23,130691,6,MORTGAGE,CA,589
B03018,21,42785,2,MORTGAGE,MA,642
B03019,36,18000,6,RENT,NY,676
B03020,48,70864,7,MORTGAGE,VA,627
B03021,56,84285,8,RENT,NY,706
B03022,36,20491,7,RENT,PA,687
B03023,37,54017,10,OWN,GA,540
B03024,55,62829,2,MORTGAGE,IN,659
B03025,21,47088,10,RENT,TX,541
B03026,37,31731,6,RENT,IL,643
B03027,44,85713,7,MORTGAGE,TX,677
B03028,47,39267,1,MORTGAGE,CA,552
B03029,35,21658,4,MORTGAGE,MI,719
B03030,42,18000,8,MORTGAGE,TX,651
B03031,21,98072,7,OWN,CA,651
B03032,34,68814,0,MORTGAGE,MN,727
B03033,47,51451,6,MORTGAGE,GA,587
B03034,30,38478,1,RENT,TX,602
B03035,42,36645,10,RENT,CA,558
B03036,47,27128,9,RENT,CA,717
B03037,37,38665,0,RENT,PA,665
B03038,44,18000,9,MORTGAGE,VA,666
B03039,30,32701,10,MORTGAGE,NJ,660
B03040,39,41315,4,MORTGAGE,TX,676
B03041,49,68557,8,RENT,NJ,671
B03042,43,47956,5,MORTGAGE,IL,667
B03043,34,75902,7,OWN,PA,676
B03044,44,102952,4,RENT,IN,663
B03045,50,87727,3,MORTGAGE,NY,677
B03046,21,63499,4,RENT,TX,676
B03047,55,49341,2,MORTGAGE,CO,662
B03048,37,28582,9,OWN,TX,586
B03049,47,73641,4,MORTGAGE,FL,617
B03050,56,123483,4,OWN,WA,742
B03051,25,59169,9,MORTGAGE,VA,651
B03052,33,140715,5,MORTGAGE,IN,732
B03053,38,21182,6,MORTGAGE,TX,598
B03054,32,25983,10,MORTGAGE,NY,585
B03055,62,78461,9,MORTGAGE,TX,640
B03056,31,56690,2,OWN,GA,652
B03057,35,100970,5,MORTGAGE,FL,660
B03058,44,48605,10,MORTGAGE,WA,709
B03059,27,30412,4,OWN,CA,654
B03060,37,43587,4,MORTGAGE,CA,728
B03061,45,21099,2,RENT,IL,658
B03062,38,26351,1,RENT,KY,548
B03063,40,83687,8,MORTGAGE,MN,719
B03064,35,79223,8,OWN,UT,614
B03065,23,59853,10,RENT,IL,672
B03066,45,19023,8,RENT,CA,609
B03067,63,40250,3,RENT,NY,738
B03068,42,24990,0,MORTGAGE,VA,701
B03069,44,93628,10,MORTGAGE,TX,652
B03070,50,35559,4,RENT,FL,644
B03071,26,26979,3,RENT,CA,654
B03072,62,49830,10,RENT,OH,692
B03073,44,34472,6,RENT,TX,650
B03074,61,110863,2,MORTGAGE,CA,651
B03075,33,32723,9,MORTGAGE,IL,619
B03076,63,22706,10,RENT,NY,642
B03077,51,18000,1,MORTGAGE,GA,689
B03078,48,48197,9,MORTGAGE,TN,674
B03079,44,35987,4,MORTGAGE,CA,619
B03080,39,22339,5,RENT,IN,668
B03081,56,94284,10,MORTGAGE,CA,667
B03082,43,70755,10,RENT,PA,705
B03083,21,48265,3,OWN,NC,758
B03084,28,103816,2,RENT,KY,674
B03085,39,70572,1,MORTGAGE,NC,701
B03086,45,31176,6,RENT,TX,617
B03087,41,27678,0,RENT,GA,641
B03088,56,76871,4,MORTGAGE,IL,674
B03089,21,60961,1,MORTGAGE,OH,656
B03090,43,53817,4,MORTGAGE,TX,758
B03091,21,30774,0,RENT,OH,635
B03092,51,68485,9,RENT,TX,691
B03093,40,32353,2,RENT,AZ,570
B03094,47,46346,3,MORTGAGE,NC,673
B03095,31,108642,9,MORTGAGE,CA,736
B03096,57,34082,8,OWN,MN,628
B03097,54,20637,2,RENT,MI,541
B03098,49,27476,1,MORTGAGE,NY,643
B03099,40,84699,8,MORTGAGE,CA,678
B03100,48,56393,4,MORTGAGE,NJ,690
B03101,33,45666,8,MORTGAGE,NY,736
B03102,52,37049,5,RENT,MN,635
B03103,61,64019,4,RENT,CA,631
B03104,54,30729,5,RENT,CA,600
B03105,33,57995,8,MORTGAGE,LA,670
B03106,46,32787,10,MORTGAGE,OR,667
B03107,26,29920,0,RENT,CA,625
B03108,48,34523,5,RENT,WA,680
B03109,47,39875,0,RENT,TX,671
B03110,21,47721,5,MORTGAGE,WA,658
B03111,28,55798,9,RENT,CO,625
B03112,38,18000,4,RENT,CA,620
B03113,38,31438,10,RENT,FL,550
B03114,27,39522,7,RENT,CA,661
B03115,46,112171,10,MORTGAGE,CA,694
B03116,45,27065,8,MORTGAGE,CA,652
B03117,39,53612,1,RENT,IN,680
B03118,32,111554,3,MORTGAGE,FL,708
B03119,54,23810,4,RENT,OH,638
B03120,61,60881,2,MORTGAGE,MA,666
B03121,36,31531,5,RENT,OH,591
B03122,34,37140,5,RENT,IL,627
B03123,47,31517,10,RENT,CA,649
B03124,37,32776,5,RENT,NC,619
B03125,40,219049,8,RENT,TX,787
B03126,50,77998,10,MORTGAGE,TN,647
B03127,21,89855,9,MORTGAGE,FL,689
B03128,57,64253,2,OWN,VA,670
B03129,42,20263,5,OWN,NJ,671
B03130,37,60914,4,MORTGAGE,MI,700
B03131,40,88442,4,MORTGAGE,FL,707
B03132,41,30657,4,RENT,FL,563
B03133,21,83360,9,MORTGAGE,WI,724
B03134,59,72213,5,RENT,CA,731
B03135,42,135757,5,OWN,TX,687
B03136,47,38957,10,RENT,MI,661
B03137,53,26804,0,RENT,MO,609
B03138,29,40179,5,MORTGAGE,NY,574
B03139,47,107965,8,OWN,NJ,661
B03140,38,18000,2,RENT,NC,618
B03141,52,18000,6,RENT,CA,625
B03142,21,51491,3,RENT,MI,620
B03143,40,38429,9,MORTGAGE,MO,622
B03144,34,49229,3,OWN,UT,657
B03145,47,82447,3,MORTGAGE,CA,645
B03146,47,36173,6,RENT,VA,672
B03147,33,18000,2,MORTGAGE,IL,667
B03148,33,150913,3,MORTGAGE,CA,810
B03149,40,28325,4,OWN,MI,690
B03150,31,27378,4,MORTGAGE,TX,655
B03151,52,89953,5,MORTGAGE,NY,655
B03152,37,39677,6,MORTGAGE,FL,664
B03153,21,47341,6,MORTGAGE,NY,669
B03154,37,63929,7,MORTGAGE,OH,645
B03155,29,88962,3,MORTGAGE,NY,711
B03156,22,40806,1,MORTGAGE,GA,597
B03157,27,113093,8,MORTGAGE,FL,683
B03158,43,18000,9,RENT,NJ,662
B03159,57,74449,3,OWN,WI,660
B03160,45,30892,4,MORTGAGE,FL,639
B03161,34,104271,5,RENT,OH,683
B03162,47,53004,6,MORTGAGE,NJ,626
B03163,36,33857,7,RENT,NC,696
B03164,33,70584,0,OWN,NY,628
B03165,28,80117,8,MORTGAGE,NJ,687
B03166,21,69775,1,MORTGAGE,CA,685
B03167,37,27824,5,RENT,NY,607
B03168,43,37563,9,RENT,GA,654
B03169,40,48911,5,OWN,CA,621
B03170,37,47920,2,OWN,OH,712
B03171,30,74039,10,OWN,NJ,626
B03172,49,18000,9,RENT,TN,613
B03173,26,58916,8,MORTGAGE,CA,614
B03174,51,41794,4,RENT,UT,599
B03175,29,30909,2,OWN,MI,711
B03176,32,32585,10,RENT,NY,670
B03177,24,43564,6,OWN,FL,660
B03178,35,18000,9,RENT,NC,613
