loan_id,status,last_payment_date,remaining_balance,payments_made
L00636,Current,2024-12-30,20850.0,9
L00637,Current,2024-12-23,1108.33,22
L00638,Current,2024-12-16,10850.0,15
L00639,Current,2024-12-15,504.17,47
L00640,Current,2024-12-26,16620.0,24
L00641,Fully Paid,2024-10-09,0.0,24
L00642,Current,2024-12-21,3416.67,21
L00643,Current,2024-12-06,4250.0,19
L00644,Current,2024-12-25,9583.33,11
L00645,Current,2024-12-25,8941.67,11
L00646,Current,2024-12-27,4994.44,7
L00647,Current,2024-12-01,7718.75,33
L00648,Current,2024-11-26,9975.0,15
L00649,Current,2024-12-28,1291.67,33
L00650,Late (90+ days),2024-11-25,15129.73,21
L00651,Current,2024-12-06,2900.0,18
L00652,Current,2024-11-28,26625.0,15
L00653,Fully Paid,2024-11-10,0.0,24
L00654,Current,2024-12-25,1837.5,21
L00655,Current,2024-12-15,8481.25,25
L00656,Current,2024-12-22,26666.67,20
L00657,Current,2024-12-26,5120.0,36
L00658,Current,2024-12-07,16055.56,16
L00659,Fully Paid,2024-09-13,0.0,36
L00660,Current,2024-12-17,1837.5,6
L00661,Current,2024-12-16,13840.0,12
L00662,Fully Paid,2024-09-20,0.0,36
L00663,Current,2024-12-03,12583.33,21
L00664,Current,2024-12-23,10577.78,8
L00665,Current,2024-12-23,19125.0,9
L00666,Current,2024-11-28,5437.5,3
L00667,Fully Paid,2024-10-19,0.0,36
L00668,Charged Off,2024-11-24,2018.68,21
L00669,Current,2024-12-29,16355.56,4
L00670,Current,2024-12-09,9350.0,19
L00671,Charged Off,2024-09-09,3257.97,19
L00672,Default,2024-08-02,2334.25,4
L00673,Current,2024-12-02,5708.33,35
L00674,Fully Paid,2024-07-16,0.0,24
L00675,Late (90+ days),2024-09-23,10501.98,18
L00676,Current,2024-11-26,16086.67,22
L00677,Current,2024-12-03,6783.33,25
L00678,Current,2024-12-23,1258.33,33
L00679,Current,2024-11-27,2829.17,17
L00680,Default,2024-10-17,14090.48,12
L00681,Current,2024-12-02,4600.0,25
L00682,Current,2024-12-04,2722.22,22
L00683,Default,2024-07-20,3621.9,5
L00684,Current,2024-11-27,5497.92,19
L00685,Late (60-89 days),2024-09-13,6593.61,19
L00686,Late (90+ days),2024-09-04,8762.93,34
L00687,Current,2024-12-01,12777.78,16
L00688,Current,2024-11-27,241.67,46
L00689,Default,2024-10-04,8381.35,6
L00690,Current,2024-12-26,3333.33,44
L00691,Current,2024-12-03,4233.33,24
L00692,Current,2024-12-12,6766.67,32
L00693,Late (90+ days),2024-08-30,6809.51,2
L00694,Late (60-89 days),2024-08-18,1100.67,29
L00695,Current,2024-12-15,7083.33,4
L00696,Fully Paid,2024-10-23,0.0,36
L00697,Charged Off,2024-09-15,1574.55,28
L00698,Fully Paid,2024-11-29,0.0,24
L00699,Current,2024-12-31,3237.5,34
L00700,Current,2024-11-28,5553.33,46
L00701,Late (90+ days),2024-10-28,4426.05,3
L00702,Current,2024-12-09,9775.0,37
L00703,Fully Paid,2024-09-19,0.0,24
L00704,Fully Paid,2024-08-03,0.0,36
L00705,Current,2024-11-27,5866.67,16
L00706,Current,2024-12-31,7833.33,40
L00707,Late (90+ days),2024-07-29,16617.23,6
L00708,Default,2024-08-01,3823.9,14
L00709,Late (90+ days),2024-09-16,15530.74,9
L00710,Current,2024-12-31,2366.67,30
L00711,Current,2024-12-04,7691.67,23
L00712,Current,2024-12-13,5200.0,36
L00713,Current,2024-12-17,18912.5,7
L00714,Current,2024-12-31,15281.67,7
L00715,Default,2024-07-14,3167.97,8
L00716,Current,2024-12-08,10800.0,36
L00717,Current,2024-12-19,9790.0,27
L00718,Fully Paid,2024-08-18,0.0,24
L00719,Current,2024-11-26,22525.0,9
L00720,Fully Paid,2024-08-12,0.0,36
L00721,Current,2024-12-06,6630.0,26
L00722,Current,2024-12-16,30000.0,9
L00723,Default,2024-10-21,9571.3,4
L00724,Current,2024-12-07,400.0,21
L00725,Fully Paid,2024-08-27,0.0,24
L00726,Current,2024-12-17,4500.0,42
L00727,Default,2024-09-25,9161.28,4
L00728,Default,2024-11-11,2623.58,2
L00729,Default,2024-08-15,8296.92,8
L00730,Current,2024-12-16,2537.5,41
L00731,Current,2024-11-28,4825.0,27
L00732,Default,2024-09-23,19415.55,3
L00733,Fully Paid,2024-09-20,0.0,36
L00734,Current,2024-11-27,21531.25,9
L00735,Default,2024-09-24,6519.1,15
L00736,Late (30-59 days),2024-08-18,2076.48,18
L00737,Current,2024-12-19,18733.33,12
L00738,Current,2024-12-27,8678.33,19
L00739,Current,2024-12-20,38000.0,3
L00740,Default,2024-10-28,6504.21,4
L00741,Current,2024-12-13,2968.75,43
L00742,Default,2024-11-03,5765.73,2
L00743,Late (60-89 days),2024-08-07,7171.62,2
L00744,Fully Paid,2024-08-08,0.0,24
L00745,Late (60-89 days),2024-09-23,6156.6,35
L00746,Current,2024-11-30,4202.78,19
L00747,Default,2024-10-14,2540.7,6
L00748,Current,2024-12-11,2300.0,40
L00749,Late (60-89 days),2024-11-27,11557.32,13
L00750,Current,2024-12-22,325.0,23
L00751,Current,2024-12-28,34444.44,5
L00752,Default,2024-07-18,4424.1,6
L00753,Fully Paid,2024-11-26,0.0,36
L00754,Current,2024-12-20,28000.0,18
L00755,Current,2024-12-25,4280.0,36
L00756,Current,2024-12-13,4666.67,12
L00757,Current,2024-12-14,6133.33,4
L00758,Late (60-89 days),2024-10-30,8607.82,18
L00759,Current,2024-12-03,11812.5,6
L00760,Default,2024-11-29,8203.49,4
L00761,Current,2024-12-17,22343.75,15
L00762,Current,2024-12-26,25886.67,16
L00763,Current,2024-12-22,13100.0,18
L00764,Current,2024-12-31,16640.0,8
L00765,Current,2024-11-30,2850.0,29
L00766,Current,2024-12-18,6516.67,26
L00767,Late (90+ days),2024-09-05,13507.32,21
L00768,Fully Paid,2024-08-16,0.0,36
L00769,Default,2024-09-13,7103.39,15
L00770,Current,2024-11-30,8338.89,17
L00771,Current,2024-12-08,3472.22,31
L00772,Late (90+ days),2024-08-05,10957.42,11
L00773,Current,2024-12-29,4200.0,9
L00774,Current,2024-12-10,17460.0,6
L00775,Current,2024-12-26,28781.25,3
L00776,Late (60-89 days),2024-10-25,8170.2,18
L00777,Current,2024-12-28,1375.0,25
L00778,Default,2024-09-24,2779.88,21
L00779,Current,2024-12-06,22454.17,14
L00780,Fully Paid,2024-11-13,0.0,24
L00781,Current,2024-11-27,4166.67,35
L00782,Default,2024-08-03,3634.23,2
L00783,Current,2024-12-20,5375.0,33
L00784,Current,2024-12-19,2933.33,24
L00785,Current,2024-12-15,2800.0,30
L00786,Current,2024-12-07,4308.33,25
L00787,Current,2024-12-31,19891.67,29
L00788,Late (60-89 days),2024-10-31,4464.29,5
L00789,Late (60-89 days),2024-09-29,14507.26,17
L00790,Default,2024-08-25,3138.73,3
L00791,Charged Off,2024-08-10,6991.91,27
L00792,Current,2024-12-16,8497.22,13
L00793,Default,2024-11-23,3074.83,7
L00794,Fully Paid,2024-10-12,0.0,36
L00795,Fully Paid,2024-08-06,0.0,24
L00796,Current,2024-12-25,8800.0,20
L00797,Late (90+ days),2024-07-21,7754.08,11
L00798,Current,2024-12-18,12750.0,10
L00799,Late (30-59 days),2024-08-02,4534.03,26
L00800,Current,2024-12-07,16981.25,15
L00801,Current,2024-12-12,6577.78,4
L00802,Current,2024-12-11,8250.0,14
L00803,Current,2024-12-21,4197.92,17
L00804,Current,2024-12-29,1516.67,46
L00805,Fully Paid,2024-07-14,0.0,36
L00806,Current,2024-11-28,5000.0,28
L00807,Default,2024-10-31,8954.4,16
L00808,Default,2024-09-28,5308.39,2
L00809,Default,2024-07-31,6306.8,10
L00810,Current,2024-12-12,16318.75,27
L00811,Default,2024-10-12,6443.18,0
L00812,Current,2024-12-08,14622.22,8
L00813,Current,2024-12-28,12950.0,23
L00814,Current,2024-12-18,7833.33,16
L00815,Current,2024-12-24,8738.89,10
L00816,Current,2024-12-16,11175.0,12
L00817,Default,2024-08-12,3828.37,7
L00818,Current,2024-12-11,10089.58,19
L00819,Default,2024-11-28,11353.12,4
L00820,Current,2024-12-21,6660.42,25
L00821,Current,2024-12-14,5400.0,24
L00822,Current,2024-12-24,15833.33,17
L00823,Current,2024-12-06,6125.0,29
L00824,Late (30-59 days),2024-09-30,4219.76,19
L00825,Current,2024-12-31,5555.56,31
L00826,Current,2024-12-29,3944.44,32
L00827,Fully Paid,2024-07-06,0.0,36
L00828,Current,2024-12-01,7772.92,35
L00829,Current,2024-12-22,6829.17,26
L00830,Fully Paid,2024-08-28,0.0,36
L00831,Late (90+ days),2024-11-09,15052.85,9
L00832,Fully Paid,2024-09-29,0.0,24
L00833,Current,2024-12-21,5281.25,35
L00834,Current,2024-11-30,2166.67,33
L00835,Current,2024-12-26,12487.5,15
L00836,Current,2024-12-10,1419.44,29
L00837,Default,2024-11-16,11120.49,1
L00838,Default,2024-11-16,4622.79,6
L00839,Current,2024-12-09,10423.33,7
L00840,Current,2024-12-22,4644.44,28
L00841,Fully Paid,2024-07-17,0.0,24
L00842,Fully Paid,2024-11-04,0.0,24
L00843,Current,2024-12-23,16426.67,28
L00844,Current,2024-11-30,1633.33,32
L00845,Current,2024-12-17,7872.22,23
L00846,Current,2024-12-11,983.33,35
L00847,Current,2024-11-26,3850.0,27
L00848,Fully Paid,2024-09-04,0.0,36
L00849,Current,2024-12-03,24466.67,12
L00850,Current,2024-12-19,5040.0,39
L00851,Current,2024-12-30,6377.78,29
L00852,Current,2024-12-07,1975.0,44
L00853,Fully Paid,2024-09-01,0.0,36
L00854,Late (90+ days),2024-10-28,3198.21,5
L00855,Current,2024-12-15,2400.0,28
L00856,Charged Off,2024-11-21,856.03,16
L00857,Current,2024-11-30,7704.17,5
L00858,Late (60-89 days),2024-08-11,5787.86,10
L00859,Current,2024-11-26,7125.0,41
L00860,Current,2024-12-13,833.33,47
L00861,Late (60-89 days),2024-07-16,8205.37,5
L00862,Fully Paid,2024-07-29,0.0,24
L00863,Late (30-59 days),2024-10-14,20166.61,14
L00864,Current,2024-12-20,17531.25,15
L00865,Late (90+ days),2024-07-15,19489.08,14
L00866,Current,2024-12-09,6844.44,25
L00867,Current,2024-12-11,4541.67,35
L00868,Fully Paid,2024-08-04,0.0,36
L00869,Late (90+ days),2024-09-22,5741.63,25
L00870,Current,2024-11-26,20025.0,15
L00871,Default,2024-10-21,1928.89,16
L00872,Fully Paid,2024-11-14,0.0,36
L00873,Current,2024-11-28,6800.0,20
L00874,Current,2024-12-22,11250.0,14
L00875,Fully Paid,2024-08-08,0.0,24
L00876,Current,2024-12-13,29412.5,9
L00877,Late (90+ days),2024-09-25,3531.18,3
L00878,Default,2024-07-16,7175.32,23
L00879,Default,2024-08-30,2162.75,18
L00880,Fully Paid,2024-08-07,0.0,36
L00881,Current,2024-12-31,6666.67,10
L00882,Fully Paid,2024-07-25,0.0,24
L00883,Fully Paid,2024-08-26,0.0,36
L00884,Default,2024-10-15,12575.39,15
L00885,Current,2024-12-30,8066.67,40
L00886,Current,2024-12-08,12783.33,10
L00887,Current,2024-12-16,2361.11,19
L00888,Late (30-59 days),2024-09-10,11869.85,6
L00889,Current,2024-12-27,13936.11,7
L00890,Current,2024-11-27,11725.0,6
L00891,Fully Paid,2024-08-24,0.0,24
L00892,Current,2024-12-19,11200.0,12
L00893,Late (90+ days),2024-07-20,11672.91,14
L00894,Current,2024-11-30,2744.44,17
L00895,Current,2024-11-26,13300.0,18
L00896,Default,2024-10-23,4462.03,12
L00897,Current,2024-12-13,12133.33,8
L00898,Current,2024-12-11,6706.25,19
L00899,Current,2024-12-05,2150.0,27
L00900,Late (60-89 days),2024-09-10,7638.5,6
L00901,Current,2024-12-24,7416.67,6
L00902,Fully Paid,2024-11-07,0.0,36
L00903,Current,2024-11-28,8416.67,6
L00904,Fully Paid,2024-11-14,0.0,36
L00905,Current,2024-12-29,1141.67,33
L00906,Late (60-89 days),2024-10-29,10881.29,3
L00907,Current,2024-12-20,983.33,33
L00908,Default,2024-11-23,4801.4,15
L00909,Current,2024-12-19,14345.0,3
L00910,Current,2024-12-25,2970.0,42
L00911,Late (30-59 days),2024-07-30,4423.32,26
L00912,Late (90+ days),2024-10-13,14992.69,23
L00913,Current,2024-12-25,9075.0,36
L00914,Current,2024-12-29,19333.33,10
L00915,Fully Paid,2024-07-08,0.0,24
L00916,Fully Paid,2024-08-24,0.0,36
L00917,Charged Off,2024-07-29,6977.85,20
L00918,Current,2024-11-28,3022.22,20
L00919,Current,2024-12-15,10291.67,17
L00920,Current,2024-12-28,24115.0,7
L00921,Late (90+ days),2024-08-30,20429.81,8
L00922,Default,2024-10-06,9955.07,10
L00923,Default,2024-11-13,10343.25,23
L00924,Current,2024-12-31,1466.67,32
L00925,Current,2024-12-18,4708.33,28
L00926,Current,2024-11-30,7893.33,28
L00927,Current,2024-12-26,8525.0,17
L00928,Current,2024-12-02,1125.0,43
L00929,Current,2024-12-28,3266.67,32
L00930,Current,2024-12-08,5266.67,30
L00931,Current,2024-11-26,8510.42,5
L00932,Current,2024-12-05,12653.33,8
L00933,Late (60-89 days),2024-08-29,9405.29,2
L00934,Current,2024-12-28,13953.33,34
L00935,Current,2024-12-14,27333.33,19
L00936,Current,2024-11-28,6666.67,40
L00937,Current,2024-12-29,16986.67,11
L00938,Current,2024-12-27,1100.0,32
L00939,Default,2024-09-15,4098.98,0
L00940,Default,2024-11-12,10750.58,19
L00941,Current,2024-12-18,2850.0,30
L00942,Current,2024-11-28,14666.67,38
L00943,Fully Paid,2024-11-07,0.0,24
L00944,Fully Paid,2024-11-06,0.0,36
L00945,Current,2024-12-17,8800.0,36
L00946,Charged Off,2024-07-18,6834.28,12
L00947,Default,2024-08-25,3452.31,3
L00948,Late (90+ days),2024-10-14,30504.05,5
L00949,Current,2024-12-19,16666.67,28
L00950,Current,2024-11-28,7125.0,18
L00951,Current,2024-12-16,5040.0,39
L00952,Current,2024-12-20,12944.44,16
L00953,Current,2024-11-26,6380.0,27
L00954,Current,2024-11-26,16844.44,20
L00955,Current,2024-12-05,2741.67,29
L00956,Default,2024-11-04,6779.95,4
L00957,Late (30-59 days),2024-07-07,6461.68,9
L00958,Current,2024-12-09,13566.67,14
L00959,Late (60-89 days),2024-08-06,6431.07,15
L00960,Charged Off,2024-08-14,4007.58,20
L00961,Current,2024-12-25,19698.33,7
L00962,Fully Paid,2024-10-20,0.0,36
L00963,Current,2024-12-20,17080.0,18
L00964,Default,2024-07-14,5696.72,12
L00965,Late (90+ days),2024-08-21,8177.96,4
L00966,Current,2024-11-29,3125.0,31
L00967,Default,2024-09-06,19612.69,5
L00968,Current,2024-12-21,12666.67,41
L00969,Current,2024-11-27,5926.67,32
L00970,Current,2024-12-03,25756.25,9
L00971,Default,2024-09-02,4303.05,4
L00972,Fully Paid,2024-09-12,0.0,36
L00973,Current,2024-11-26,20666.67,29
L00974,Default,2024-09-09,19453.89,1
L00975,Default,2024-08-28,7428.96,9
L00976,Current,2024-12-05,9700.0,36
L00977,Current,2024-12-04,3500.0,16
L00978,Current,2024-12-11,11750.0,13
L00979,Default,2024-10-01,4617.79,0
L00980,Current,2024-11-27,6150.0,18
L00981,Current,2024-12-18,2644.44,29
L00982,Current,2024-12-07,177.78,35
L00983,Current,2024-11-26,16583.33,8
L00984,Current,2024-12-15,20000.0,18
L00985,Current,2024-12-08,20322.22,5
L00986,Current,2024-12-03,17233.33,14
L00987,Fully Paid,2024-08-09,0.0,36
L00988,Default,2024-08-22,2317.1,1
L00989,Current,2024-12-31,12700.0,24
L00990,Current,2024-12-29,24133.33,20
L00991,Late (30-59 days),2024-09-20,6337.72,18
L00992,Default,2024-11-27,9823.36,6
L00993,Current,2024-11-28,3133.33,40
L00994,Current,2024-12-23,9166.67,37
L00995,Current,2024-12-12,2566.67,25
L00996,Current,2024-12-31,4133.33,20
L00997,Current,2024-12-12,9105.56,14
L00998,Current,2024-12-17,9013.33,28
L00999,Current,2024-12-18,6935.0,3
L01000,Current,2024-12-11,23333.33,20
L01001,Current,2024-12-30,6500.0,10
L01002,Default,2024-09-22,16925.96,18
L01003,Current,2024-11-26,5805.0,17
L01004,Fully Paid,2024-07-24,0.0,36
L01005,Late (60-89 days),2024-07-12,3645.15,20
L01006,Current,2024-12-22,10012.5,30
L01007,Current,2024-12-25,6966.67,26
L01008,Fully Paid,2024-11-22,0.0,36
L01009,Current,2024-12-02,2683.33,20
L01010,Current,2024-12-09,3769.44,13
L01011,Current,2024-12-22,7215.0,47
L01012,Current,2024-12-23,24375.0,3
L01013,Late (90+ days),2024-09-25,5545.91,7
L01014,Current,2024-12-08,5500.0,16
L01015,Current,2024-12-16,11608.33,20
L01016,Current,2024-12-17,2750.0,44
L01017,Late (90+ days),2024-09-27,4756.01,18
L01018,Current,2024-12-12,13343.75,13
L01019,Current,2024-12-26,16403.33,23
L01020,Current,2024-12-06,10000.0,6
L01021,Late (30-59 days),2024-07-09,2829.92,11
L01022,Late (90+ days),2024-10-07,1965.98,3
L01023,Current,2024-12-27,15050.0,18
L01024,Fully Paid,2024-09-09,0.0,36
L01025,Late (60-89 days),2024-07-31,3606.31,26
L01026,Current,2024-12-20,1808.33,29
L01027,Current,2024-11-30,32666.67,11
L01028,Fully Paid,2024-07-07,0.0,36
L01029,Current,2024-12-25,7644.44,28
L01030,Current,2024-12-12,6925.0,18
L01031,Late (60-89 days),2024-11-22,20394.38,10
L01032,Current,2024-12-07,3825.0,39
L01033,Current,2024-12-26,1981.25,45
L01034,Late (60-89 days),2024-11-17,6903.16,4
L01035,Default,2024-09-07,23649.65,2
L01036,Current,2024-12-09,2069.44,31
L01037,Default,2024-08-12,27515.8,18
L01038,Current,2024-12-05,10000.0,27
L01039,Current,2024-12-24,10500.0,10
L01040,Fully Paid,2024-10-04,0.0,36
L01041,Current,2024-12-31,13144.44,10
L01042,Current,2024-12-07,17777.78,20
L01043,Current,2024-12-28,2976.67,41
L01044,Current,2024-12-12,2055.56,32
L01045,Current,2024-11-28,1600.0,40
L01046,Current,2024-12-29,12400.0,16
L01047,Charged Off,2024-09-11,3778.75,27
L01048,Current,2024-11-27,17866.67,4
L01049,Current,2024-12-22,3373.33,37
L01050,Current,2024-12-11,7822.22,14
L01051,Current,2024-11-29,6750.0,28
L01052,Default,2024-10-06,5850.04,4
L01053,Current,2024-12-22,2741.67,29
L01054,Current,2024-12-28,6941.67,19
L01055,Late (90+ days),2024-08-23,14581.45,11
L01056,Current,2024-12-03,2444.44,16
L01057,Current,2024-11-29,1972.22,31
L01058,Current,2024-12-26,10979.17,17
L01059,Current,2024-12-17,25095.83,10
L01060,Current,2024-12-04,1333.33,38
L01061,Late (90+ days),2024-09-18,12563.45,17
L01062,Current,2024-12-06,194.44,35
L01063,Current,2024-12-22,32222.22,7
L01064,Late (90+ days),2024-10-29,10411.15,10
L01065,Fully Paid,2024-09-06,0.0,36
L01066,Charged Off,2024-11-10,2063.2,19
L01067,Current,2024-12-01,2683.33,29
L01068,Current,2024-12-28,25533.33,20
L01069,Current,2024-11-26,4316.67,25
L01070,Current,2024-12-06,6580.56,13
L01071,Late (60-89 days),2024-09-25,6465.99,22
L01072,Current,2024-12-26,736.67,47
L01073,Current,2024-12-06,3488.89,28
L01074,Current,2024-11-29,5100.0,27
L01075,Current,2024-12-04,20453.33,8
L01076,Current,2024-12-23,19083.33,8
L01077,Current,2024-12-23,8930.0,3
L01078,Current,2024-12-01,7875.0,15
L01079,Fully Paid,2024-07-11,0.0,36
L01080,Current,2024-12-19,5013.89,17
L01081,Default,2024-07-30,7803.06,5
L01082,Current,2024-12-06,23333.33,15
L01083,Fully Paid,2024-07-08,0.0,24
L01084,Current,2024-12-19,3911.11,25
L01085,Late (90+ days),2024-07-11,12714.22,5
L01086,Current,2024-11-28,17916.67,11
L01087,Current,2024-12-16,9479.17,22
L01088,Current,2024-12-16,9025.0,17
L01089,Current,2024-12-27,8055.56,26
L01090,Fully Paid,2024-09-24,0.0,24
L01091,Late (90+ days),2024-08-13,3358.53,15
L01092,Current,2024-12-11,11550.0,9
L01093,Late (30-59 days),2024-07-07,11500.26,17
L01094,Current,2024-12-26,6233.33,32
L01095,Current,2024-12-24,5511.11,20
L01096,Charged Off,2024-08-18,2082.08,17
L01097,Current,2024-12-04,4537.5,26
L01098,Current,2024-12-08,11722.22,16
L01099,Current,2024-12-09,2955.56,22
L01100,Late (60-89 days),2024-10-14,11263.46,16
L01101,Default,2024-09-10,24084.32,1
L01102,Default,2024-09-04,4080.95,2
L01103,Fully Paid,2024-11-25,0.0,36
L01104,Current,2024-12-12,12038.89,14
L01105,Current,2024-12-21,1050.0,45
L01106,Charged Off,2024-09-03,3515.72,22
L01107,Default,2024-08-10,3083.97,5
L01108,Current,2024-12-22,18250.0,8
L01109,Current,2024-12-03,5713.89,25
L01110,Current,2024-12-29,5250.0,41
L01111,Current,2024-12-17,3950.0,18
L01112,Fully Paid,2024-10-11,0.0,36
L01113,Current,2024-12-08,27280.0,12
L01114,Late (60-89 days),2024-10-23,15441.57,12
L01115,Current,2024-12-26,629.17,46
L01116,Fully Paid,2024-11-03,0.0,36
L01117,Current,2024-12-28,8044.44,20
L01118,Current,2024-12-16,10500.0,3
L01119,Fully Paid,2024-10-25,0.0,36
L01120,Current,2024-12-13,12000.0,42
L01121,Late (30-59 days),2024-11-28,6489.52,15
L01122,Current,2024-12-10,3075.0,30
L01123,Current,2024-12-24,6883.33,25
L01124,Current,2024-12-12,15662.5,6
L01125,Current,2024-12-03,4041.67,21
L01126,Current,2024-12-01,35555.56,4
L01127,Current,2024-12-30,3150.0,42
L01128,Current,2024-12-10,3238.89,25
L01129,Current,2024-12-18,16800.0,12
L01130,Late (60-89 days),2024-07-17,5326.36,15
L01131,Current,2024-12-18,1861.11,26
L01132,Default,2024-10-10,2070.86,1
L01133,Current,2024-11-27,12775.0,15
L01134,Late (60-89 days),2024-07-21,9968.57,8
L01135,Fully Paid,2024-09-26,0.0,36
L01136,Late (90+ days),2024-07-14,4073.32,4
L01137,Fully Paid,2024-07-31,0.0,36
L01138,Current,2024-12-22,1311.11,32
L01139,Current,2024-12-30,11711.11,5
L01140,Current,2024-12-07,3626.67,28
L01141,Current,2024-11-28,555.56,32
L01142,Late (60-89 days),2024-11-20,6040.35,32
L01143,Current,2024-12-15,6625.0,18
L01144,Fully Paid,2024-10-19,0.0,36
L01145,Default,2024-11-16,2469.38,2
L01146,Charged Off,2024-09-20,5889.61,12
L01147,Current,2024-12-19,16562.5,18
L01148,Charged Off,2024-09-23,4182.04,11
L01149,Fully Paid,2024-11-18,0.0,24
L01150,Fully Paid,2024-08-04,0.0,24
L01151,Charged Off,2024-11-29,1910.85,13
L01152,Default,2024-11-14,19948.0,8
L01153,Current,2024-12-07,5893.33,44
L01154,Current,2024-12-14,1200.0,28
L01155,Default,2024-08-31,4875.66,2
L01156,Current,2024-12-25,7691.67,22
L01157,Default,2024-11-27,8031.13,9
L01158,Fully Paid,2024-09-18,0.0,36
L01159,Current,2024-12-07,4111.11,31
L01160,Current,2024-12-17,26666.67,12
L01161,Late (90+ days),2024-08-26,6986.37,16
L01162,Current,2024-11-29,12450.0,9
L01163,Current,2024-12-25,586.11,35
L01164,Fully Paid,2024-09-12,0.0,36
L01165,Current,2024-11-30,880.0,36
L01166,Fully Paid,2024-07-18,0.0,24
L01167,Default,2024-11-09,5296.55,1
L01168,Current,2024-12-20,7410.0,22
L01169,Default,2024-10-12,19914.26,3
L01170,Current,2024-11-29,972.22,31
L01171,Late (60-89 days),2024-08-06,23060.22,12
L01172,Current,2024-11-26,9706.67,8
L01173,Fully Paid,2024-11-26,0.0,24
L01174,Default,2024-11-21,6873.63,11
L01175,Late (90+ days),2024-09-29,14975.13,12
L01176,Late (60-89 days),2024-07-19,17866.87,3
L01177,Current,2024-12-12,3825.0,30
L01178,Current,2024-12-10,4228.33,17
L01179,Default,2024-07-29,7772.15,9
L01180,Current,2024-12-06,25666.67,3
L01181,Current,2024-12-21,7020.0,47
L01182,Current,2024-12-30,19733.33,16
L01183,Default,2024-09-04,3730.87,4
L01184,Default,2024-09-02,1416.68,1
L01185,Charged Off,2024-09-02,2408.83,9
L01186,Charged Off,2024-09-15,617.62,12
L01187,Current,2024-12-16,9075.0,18
L01188,Current,2024-11-29,5666.67,24
L01189,Current,2024-12-14,17733.33,8
L01190,Current,2024-12-28,9725.0,27
L01191,Current,2024-12-15,22666.67,4
